country,year,gender,age,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg
ARG,2012,Female,35-44,15429.0,0.078636996,0.53824067,-1.3939124,13.259645,-0.14340843,17.518425,,,,,,,
ARG,2013,Female,35-44,15899.0,0.07248351,0.53197092,-1.2451733,13.095995,-0.064239249,17.231079,,,,,,,
ARG,2014,Female,35-44,16557.0,0.068417698,0.53127593,-1.1967504,13.550628,-0.034398861,15.17798,,,,,,,
ARG,2015,Female,35-44,,,,,,,,,,,,,,
ARG,1996,Male,35-44,20972.0,0.11365781,0.64997071,-0.67410201,10.756247,0.10222369,13.290746,15890.0,0.00811869,0.87337697,-0.7403059,7.4658194,-0.11181419,7.5205607
ARG,1997,Male,35-44,22205.0,0.05634965,0.65483969,-0.58961582,9.7193022,0.042484,13.207199,15392.0,-0.10602587,0.90378457,-0.90453422,7.75421,-0.17460167,7.7829976
ARG,1998,Male,35-44,22364.0,0.024527241,0.64489734,-1.0008992,10.967047,-0.17624085,13.655683,16326.0,-0.092632517,0.84982765,-0.92398185,8.187459,-0.1805378,7.4108925
ARG,1999,Male,35-44,21894.0,0.025393751,0.63578647,-0.88731837,10.653589,-0.23861882,13.686079,17223.0,-0.01102308,0.82126462,-0.73468184,8.2207336,-0.11550027,7.0235605
ARG,2000,Male,35-44,21390.0,0.020948019,0.63953006,-1.1132445,11.078542,-0.22934738,13.90213,17767.0,0.047914378,0.7954914,-0.33914763,7.6019325,0.0045492854,6.3486795
ARG,2001,Male,35-44,19782.0,-0.073377334,0.64887881,-1.3317138,10.844889,-0.33013132,12.753633,18146.0,0.085690379,0.80176568,-0.20015812,7.3011308,0.074793585,6.0695271
ARG,2002,Male,35-44,19388.0,0.10919464,0.61192364,-0.56503111,13.072508,0.18765895,9.8511972,17372.0,0.18768843,0.81016982,0.1102058,7.5405779,0.1715579,6.1804457
ARG,2003,Male,35-44,20956.0,0.13643248,0.60184157,-0.11819762,11.625434,0.28016472,9.6497679,18482.0,0.16184305,0.78823519,0.15822794,7.5563946,0.17884567,6.4114237
ARG,2004,Male,35-44,23066.0,0.12137874,0.57787955,-0.19175617,11.512158,0.24970739,10.95635,19780.0,0.098141581,0.73836565,-0.33318016,8.1785593,0.1242875,6.9392595
ARG,2005,Male,35-44,25323.0,0.11051297,0.55000973,-0.34650031,11.388676,0.19400917,11.336792,21335.0,0.06260334,0.72385448,-0.55223036,8.4258766,0.02098126,7.4656167
ARG,2006,Male,35-44,27316.0,0.096056901,0.55598927,-0.70786697,12.375243,0.12733662,12.019309,22963.0,0.047556981,0.71095592,-0.7538535,9.160614,-0.014101158,7.470861
ARG,2007,Male,35-44,29014.0,0.0634837,0.56306756,-0.83474672,11.632318,0.030936506,12.08683,24004.0,0.0081506502,0.71000981,-0.84407967,9.2798147,-0.074727386,7.34413
ARG,2008,Male,35-44,29779.0,0.027476139,0.55207986,-1.4342183,12.272683,-0.24706733,11.848058,24922.0,-0.01730714,0.69639701,-0.98398393,9.1377554,-0.14796679,7.7564168
ARG,2009,Male,35-44,30325.0,0.047194332,0.52979797,-0.97940117,12.425206,-0.1008756,13.649926,25335.0,0.0017500599,0.70097923,-0.87944722,9.4778538,-0.083762474,8.1498642
ARG,2010,Male,35-44,31541.0,0.072929621,0.52549624,-0.9355287,13.891398,0.058765151,13.773599,26196.0,0.01181152,0.68750757,-0.92032444,10.154061,-0.056227028,8.3453531
ARG,2011,Male,35-44,33195.0,0.03265838,0.53680909,-1.0989608,13.584203,-0.091140822,13.817055,,,,,,,
ARG,2012,Male,35-44,34255.0,0.033590909,0.52840978,-1.1607447,13.760074,-0.13544427,16.089067,,,,,,,
ARG,2013,Male,35-44,35353.0,0.036825191,0.53501356,-1.3142959,14.044416,-0.13269827,16.490204,,,,,,,
ARG,2014,Male,35-44,36243.0,0.04594757,0.52742392,-1.3357599,15.245938,-0.044355944,16.574627,,,,,,,
ARG,2015,Male,35-44,,,,,,,,,,,,,,
ARG,1996,All genders,45-55,19800.0,0.093922108,0.61269861,-0.42615691,11.035667,0.026517298,15.297321,9572.0,-0.018235767,0.83194476,-0.64390182,7.5942817,-0.12781671,8.4600143
ARG,1997,All genders,45-55,20969.0,0.054739371,0.63497639,-0.46009937,11.248228,0.03104743,15.501148,9503.0,-0.090496652,0.85466135,-0.66829556,7.9092979,-0.13617183,9.1799726
ARG,1998,All genders,45-55,21348.0,0.02048819,0.63152653,-1.3277892,13.981482,-0.22116455,15.30379,9893.0,-0.068334013,0.783786,-1.0912474,9.4759235,-0.16606201,8.0802612
ARG,1999,All genders,45-55,20979.0,0.023215489,0.6072163,-1.0350997,12.137079,-0.22738284,15.167212,10365.0,-0.0085611166,0.76240063,-0.68293542,8.2975092,-0.097111464,7.1537309
ARG,2000,All genders,45-55,20761.0,0.01113145,0.58426285,-1.0205591,12.223914,-0.20568833,15.127993,10831.0,0.019513367,0.74863285,-0.50532198,9.0897493,-0.016595207,6.4548917
ARG,2001,All genders,45-55,19725.0,-0.062984787,0.62699395,-1.5010194,12.838323,-0.28739864,13.834085,11119.0,0.075769268,0.7227689,-0.2895641,9.0161953,0.03811397,5.8093209
ARG,2002,All genders,45-55,19326.0,0.086142257,0.55321372,-0.87944937,16.215528,0.15586093,9.5598059,10799.0,0.1502824,0.73131716,-0.040775448,9.2563782,0.082325421,5.8593173
ARG,2003,All genders,45-55,20499.0,0.12329485,0.53618157,-0.34504735,13.137873,0.22697376,9.3136082,11332.0,0.14482932,0.69435048,0.075444862,8.6679602,0.10119455,6.1151085
ARG,2004,All genders,45-55,22215.0,0.11173438,0.52815986,-0.43147835,13.487226,0.24878789,10.882217,11979.0,0.08916302,0.66800761,-0.29526952,9.0615711,0.083802074,6.8310833
ARG,2005,All genders,45-55,23766.0,0.10313569,0.51719171,-0.69254589,13.58144,0.16181682,11.340294,12736.0,0.068585068,0.67640942,-0.87381798,10.123737,0.014558304,7.6255999
ARG,2006,All genders,45-55,25351.0,0.086523138,0.50334799,-0.72839165,15.02383,0.15209407,13.001339,13499.0,0.04873525,0.63839072,-0.78220439,10.24318,-0.019608807,7.7288446
ARG,2007,All genders,45-55,26700.0,0.069552898,0.50841928,-1.0494823,14.931184,0.019278513,12.633013,14247.0,0.0077590505,0.65063161,-0.9892813,10.620823,-0.083200179,7.5705681
ARG,2008,All genders,45-55,27568.0,0.03050218,0.49679872,-1.4687548,15.222336,-0.17867999,13.078853,14900.0,-0.0089865504,0.64591807,-1.2335964,11.294769,-0.15635447,7.7096982
ARG,2009,All genders,45-55,27933.0,0.050289959,0.48239899,-1.451636,16.395159,-0.051828861,14.074908,15235.0,0.0077850334,0.63125706,-0.94622445,11.092568,-0.099400617,7.6856027
ARG,2010,All genders,45-55,28728.0,0.06842763,0.46994877,-1.1336538,17.569681,0.034101542,13.774882,15553.0,0.011308334,0.62285787,-1.1494594,11.410421,-0.11417098,8.4845915
ARG,2011,All genders,45-55,29655.0,0.038827159,0.46609658,-1.4161689,16.369207,-0.094848029,13.864645,,,,,,,
ARG,2012,All genders,45-55,30356.0,0.035928089,0.4758004,-1.5374765,17.274408,-0.094203599,17.145454,,,,,,,
ARG,2013,All genders,45-55,30996.0,0.0340706,0.47253352,-1.5882933,19.495512,-0.096752539,16.608938,,,,,,,
ARG,2014,All genders,45-55,31874.0,0.042239361,0.45156336,-1.5741805,19.941076,-0.075157762,16.187374,,,,,,,
ARG,2015,All genders,45-55,,,,,,,,,,,,,,
ARG,1996,Female,45-55,4951.0,0.11120276,0.61623812,-0.1235514,11.232817,0.13215034,20.12323,2391.0,0.047143418,0.84800875,-0.1114651,7.0977521,0.074992627,10.537014
ARG,1997,Female,45-55,5363.0,0.086847119,0.67093062,0.29621926,9.9542685,0.27357385,20.44129,2514.0,0.0033750995,0.8449406,0.26060867,7.3002005,0.25067562,9.4621601
ARG,1998,Female,45-55,5571.0,0.028567031,0.59417063,-0.7688393,13.237057,-0.075211935,19.323103,2638.0,-0.017523434,0.72762954,-0.57530528,10.859503,0.00054601417,8.0475893
ARG,1999,Female,45-55,5637.0,0.048496131,0.59408522,-0.36741614,12.483683,-0.038821243,20.851234,2792.0,0.047471251,0.72736359,-0.33683264,8.6139212,0.046962813,7.6173787
ARG,2000,Female,45-55,5742.0,0.027915781,0.56766969,-1.2870325,14.249978,-0.11474717,19.513414,2919.0,0.0091652339,0.67219186,-0.22673732,9.4362526,0.007672416,6.0091639
ARG,2001,Female,45-55,5670.0,-0.050780222,0.5453862,-1.0818254,14.400105,-0.15164132,15.345565,3074.0,0.073337719,0.66067261,-0.18344049,8.7768612,0.018775741,5.6887398
ARG,2002,Female,45-55,5595.0,0.050971359,0.49627075,-1.358651,16.378075,0.07496649,9.0635376,3042.0,0.10633005,0.65725458,-0.78939581,10.39665,-0.022480356,5.679739
ARG,2003,Female,45-55,5861.0,0.09886881,0.50055808,-0.79013282,15.756079,0.16701564,9.6779623,3150.0,0.15746982,0.62939161,0.20723912,9.5726967,0.10337697,5.4330707
ARG,2004,Female,45-55,6264.0,0.075531676,0.48287717,-0.46255708,13.91354,0.19454806,11.333806,3274.0,0.11461628,0.61763376,-0.20620134,9.466857,0.097789757,6.3652635
ARG,2005,Female,45-55,6603.0,0.1158345,0.45750457,-1.165061,14.664101,0.1474309,10.473084,3465.0,0.13602902,0.59101832,-0.76178747,9.958456,0.12007216,7.429132
ARG,2006,Female,45-55,7050.0,0.10162071,0.46638703,-0.70700145,15.435189,0.1785268,13.536754,3772.0,0.10613258,0.58664119,-0.40904769,10.403217,0.093132086,7.3963671
ARG,2007,Female,45-55,7486.0,0.090549089,0.46166947,-0.9299643,15.155622,0.13632178,11.854529,4046.0,0.060845152,0.60845166,-1.2168432,11.66105,-0.020216074,7.5140586
ARG,2008,Female,45-55,7952.0,0.05459322,0.487207,-1.3625224,15.405191,-0.089130498,14.955798,4278.0,0.045536749,0.6351186,-1.0591674,10.590092,-0.082929328,7.5002389
ARG,2009,Female,45-55,8210.0,0.06489899,0.45877087,-1.4943395,18.384943,0.0079703853,14.986739,4459.0,0.0347047,0.61106765,-0.83849126,10.557576,-0.06402009,7.1887689
ARG,2010,Female,45-55,8561.0,0.074395873,0.4438456,-1.0946257,16.50654,0.047003817,14.721638,4549.0,0.053938217,0.59185457,-1.0617918,11.409908,-0.050662432,8.5393991
ARG,2011,Female,45-55,8974.0,0.049090318,0.44832897,-1.7252095,17.271091,-0.055713184,15.210979,,,,,,,
ARG,2012,Female,45-55,9295.0,0.04770229,0.46148875,-1.8108141,18.132065,-0.11421072,19.848778,,,,,,,
ARG,2013,Female,45-55,9554.0,0.04422649,0.44373891,-1.3632185,19.406132,-0.05249048,18.639196,,,,,,,
ARG,2014,Female,45-55,9908.0,0.05281676,0.42970437,-1.5620106,19.177479,0.017371751,16.507095,,,,,,,
ARG,2015,Female,45-55,,,,,,,,,,,,,,
ARG,1996,Male,45-55,14849.0,0.088199362,0.61022401,-0.51176471,10.88998,-0.00013694221,14.877408,7181.0,-0.040442884,0.82237154,-0.83469892,7.5099373,-0.1972364,7.9972262
ARG,1997,Male,45-55,15606.0,0.044003408,0.62128019,-0.77628791,11.709075,-0.02582922,14.76418,6989.0,-0.12453495,0.85580498,-0.97403187,7.8364916,-0.26446947,8.5595417
ARG,1998,Male,45-55,15777.0,0.01753846,0.64281297,-1.4190199,13.764382,-0.25221837,14.529534,7255.0,-0.0872752,0.80185848,-1.214465,8.8637466,-0.22194289,7.9757915
ARG,1999,Male,45-55,15342.0,0.01404438,0.6113596,-1.2563233,11.977188,-0.28539273,14.178839,7573.0,-0.029525233,0.7732566,-0.76919746,8.0913439,-0.14548472,6.9437108
ARG,2000,Male,45-55,15019.0,0.0044409102,0.58945453,-0.90360063,11.469322,-0.23263431,13.828836,7912.0,0.023552801,0.77466279,-0.5653646,8.823741,-0.048302628,6.4840527
ARG,2001,Male,45-55,14055.0,-0.067681924,0.65643024,-1.537743,12.056758,-0.33870578,13.976398,8045.0,0.077547751,0.74462247,-0.32405224,8.9395342,0.046370875,5.8256531
ARG,2002,Male,45-55,13731.0,0.10041767,0.5729847,-0.77515256,15.913265,0.18100585,9.4786425,7757.0,0.16766739,0.75680691,0.13701566,8.7285995,0.12424868,5.8145361
ARG,2003,Male,45-55,14638.0,0.13323024,0.54877734,-0.22343592,12.251404,0.24776402,9.3581944,8182.0,0.1397731,0.71736652,0.041762523,8.3465385,0.10888314,6.2356896
ARG,2004,Male,45-55,15951.0,0.12603848,0.54403687,-0.44151056,13.304738,0.26326087,10.879451,8705.0,0.079630017,0.68573618,-0.31301603,8.8901825,0.068429455,6.9793301
ARG,2005,Male,45-55,17163.0,0.098556004,0.53735709,-0.5607633,13.005556,0.17062283,11.954365,9271.0,0.043745682,0.70311028,-0.86787182,9.9019613,-0.034234308,7.9203038
ARG,2006,Male,45-55,18301.0,0.080647461,0.51602089,-0.72707045,14.902988,0.15050967,13.228489,9727.0,0.026490865,0.65588057,-0.8526848,10.029925,-0.049569823,7.7108941
ARG,2007,Male,45-55,19214.0,0.061221711,0.52435732,-1.0362617,14.521306,-0.030683871,12.849205,10201.0,-0.0132725,0.66548234,-0.89919138,10.292507,-0.11154773,7.7489438
ARG,2008,Male,45-55,19616.0,0.02073149,0.50003731,-1.4841449,14.850405,-0.2151852,12.366539,10622.0,-0.030935898,0.64814079,-1.3019236,11.433884,-0.18048817,7.9214969
ARG,2009,Male,45-55,19723.0,0.044124529,0.4909353,-1.4170676,15.749263,-0.090635702,13.881262,10776.0,-0.0033086333,0.63887745,-0.97664076,11.203878,-0.12156743,7.9603958
ARG,2010,Male,45-55,20167.0,0.065904193,0.48005903,-1.0830423,17.366882,0.037216119,13.73256,11004.0,-0.0061505334,0.63437557,-1.1674248,11.354963,-0.13786872,8.5094299
ARG,2011,Male,45-55,20681.0,0.034457769,0.47307831,-1.2932706,16.061247,-0.094995439,13.464511,,,,,,,
ARG,2012,Male,45-55,21061.0,0.030703869,0.4813503,-1.4289345,16.878498,-0.091879264,16.966269,,,,,,,
ARG,2013,Male,45-55,21442.0,0.029495999,0.48406175,-1.6461751,19.032253,-0.1167402,16.581806,,,,,,,
ARG,2014,Male,45-55,21966.0,0.037513871,0.46035612,-1.5404202,19.996704,-0.10892338,16.240841,,,,,,,
ARG,2015,Male,45-55,,,,,,,,,,,,,,
BRA,1985,All genders,25-34,7008190.0,0.10721024,0.6189358300000001,-0.45254385,9.6139893,0.0876982336205811,6.76422369439269,5782786.0,0.14451186,0.88555103,-0.77757854,7.0610803,-0.0736476968352957,4.576503734727067
BRA,1986,All genders,25-34,7468069.0,0.05360991,0.7167153000000001,-0.85864949,8.633013699999999,-0.110109109220718,7.093162582164388,5993008.0,0.05646331,0.87752798,-0.6449062700000001,6.069770600000001,-0.1100156701203541,4.604700598046861
BRA,1987,All genders,25-34,7718029.0,-0.0029287,0.7941920899999999,-1.03898437,9.1812211,-0.1674140467307278,8.272007539997297,6020576.0,-0.00249766,0.96469202,-0.8560633299999999,6.7933792,-0.1460645138794592,5.126569360518741
BRA,1988,All genders,25-34,8070775.0,-0.02023032,0.8616553,-1.06591458,8.692438099999999,-0.2465169101772799,9.323048167658378,6303551.0,-0.00917406,1.01407972,-0.88911501,7.287868200000001,-0.1519885052697583,5.699675347299976
BRA,1989,All genders,25-34,8234952.0,-0.04287053,0.83970934,-0.8944514,9.507524800000001,-0.2022726652043685,8.100066275745263,6433512.0,-0.02329949,0.9934764599999998,-0.39804548,7.0560176,-0.0824196478285195,5.493510791214185
BRA,1990,All genders,25-34,8023284.0,-0.05701142,0.7881549199999999,-0.6104231600000001,8.181223900000001,-0.1986078145796061,7.131577111074635,6596066.0,0.01471519,0.90245178,-0.08048752,6.192186,-0.0797538526905821,4.831809932652606
BRA,1991,All genders,25-34,7771474.0,-0.0681924,0.8736265,-1.2477954,8.0331455,-0.3157017575743881,7.810104082620843,6391877.0,0.03211805,0.8758493099999999,-0.15390411,5.8076554,-0.0565937527473929,4.930623729038994
BRA,1992,All genders,25-34,7725610.0,-0.05869502,0.9450818999999999,-1.1783946,8.6515217,-0.2940057363893538,11.47633806896773,6242295.0,0.06509136,0.9230566699999999,0.17193201,6.175852,0.0023583038129499,5.330887915484698
BRA,1993,All genders,25-34,7822537.0,-0.05399588,0.89962283,-0.5303168300000001,9.3300898,-0.0765214404658369,10.68743080435257,6356755.0,0.05392569,0.94498891,0.4099149300000001,6.731555,0.020298387581756,5.612344435616398
BRA,1994,All genders,25-34,8093897.0,0.03068402,0.81242863,-0.32212173,7.802525,-0.1234327034250978,7.634316445917628,6241614.0,0.03464231,0.94489296,-0.03270254,6.201498899999999,-0.0564089788186704,5.277672640531187
BRA,1995,All genders,25-34,8348530.0,-0.0076295,0.70851157,-0.34832071,7.296105200000001,-0.0328384784173871,7.870417095436497,6484609.0,0.00544341,0.85852366,-0.19390124,5.679768,0.0012162572030949,5.065463920743223
BRA,1996,All genders,25-34,8379867.0,0.02822082,0.69892186,-0.30920242,7.332456599999999,0.0052118450585169,8.606193313422706,6930670.0,0.04304933,0.8535598099999999,-0.19429575,5.6008819,0.0048886086144952,5.085626338868035
BRA,1997,All genders,25-34,8474264.0,0.02455603,0.6877943,-0.28147732,7.407220400000002,0.0323726772313678,8.729894218622373,7045127.0,0.04851387,0.8487267900000001,-0.18195827,5.577430400000001,0.009244734992474,5.071555605007914
BRA,1998,All genders,25-34,8292841.0,0.02620226,0.6812185800000001,-0.3221310700000001,7.620855400000001,0.0130764018145394,9.716639693625128,7171020.0,0.05736576,0.8349041500000002,-0.20349126,5.698556599999999,0.0056717054880648,5.282437080525824
BRA,1999,All genders,25-34,8548685.0,0.05252106,0.6858817000000001,-0.17109471,7.4153941,0.0702091862558129,9.229396971865619,7064918.0,0.07946104,0.8325808099999998,-0.13522098,5.7074996,0.0340339491608229,5.251816313030276
BRA,2000,All genders,25-34,8648251.0,0.05519279,0.70290292,-0.21500838,7.137004800000001,0.035674822534011,8.674694662802677,7339566.0,0.08182505,0.8278537599999998,-0.13216294,5.6838686,0.0354104989876664,5.228013944024592
BRA,2001,All genders,25-34,9500144.0,0.03942153,0.6880890799999999,-0.32611647,7.3731414,0.0228836715461376,9.168540457059608,8205066.0,0.06731571,0.8208752699999999,-0.15221638,5.6501776,0.0405106545208487,5.151877969775311
BRA,2002,All genders,25-34,9987418.0,0.02908887,0.6867274799999999,-0.41138122,7.356853499999998,-0.0110980941217987,9.261885384081207,8735187.0,0.07352292,0.8173070600000001,-0.14036256,5.5978259,0.0456273272990625,5.056627584450905
BRA,2003,All genders,25-34,10410368.0,0.04614437,0.6661136199999999,-0.2863566000000001,7.4588682,0.0518822195792585,9.213241584434554,9211086.0,0.09155157,0.8164392100000001,-0.0681184,5.5180763,0.0699058065840654,4.945106740805097
BRA,2004,All genders,25-34,11052534.0,0.04996268,0.6788214000000001,-0.2938141499999999,7.154500400000001,0.032536990005499,8.897867239741995,9741022.0,0.08336051,0.8268110799999999,-0.14082692,5.4000619,0.0369822360945371,4.901367697805513
BRA,2005,All genders,25-34,11807632.0,0.03721588,0.67221304,-0.32874753,7.1651857,0.0269001834067484,8.713115486418385,10510382.0,0.0914044,0.8145893800000001,-0.10700149,5.3927224,0.0543066607968586,4.797207097631317
BRA,2006,All genders,25-34,12709382.0,0.04931828,0.66559777,-0.34224797,7.0695904,0.0294723451376789,8.531875396484416,11290195.0,0.1021346,0.80737437,-0.12165983,5.3935451,0.0631533406346968,4.776076641971997
BRA,2007,All genders,25-34,13583158.0,0.05792261,0.66896335,-0.29392553,6.907432500000001,0.0518939490038332,7.883878089036608,11968782.0,0.09071891,0.8009425899999998,-0.14482236,5.379425100000001,0.0640170346164,4.742632787298691
BRA,2008,All genders,25-34,14408000.0,0.03055406,0.67919705,-0.47999046,6.728140200000001,-0.0316475572905416,7.874549451990394,12656112.0,0.07296154,0.79656408,-0.19879828,5.379754199999999,0.0464351599814287,4.742948700333826
BRA,2009,All genders,25-34,15193666.0,0.0598262,0.6691075399999999,-0.2964064599999999,6.718197900000002,0.0530860942715694,7.738858114520801,12976909.0,0.0687757,0.7993266600000001,-0.17902809,5.3758233,0.0538467814220737,4.763832394064885
BRA,2010,All genders,25-34,15972982.0,0.0460351,0.66691274,-0.3656957,6.7030637,0.0212186902638927,7.516788400089438,13277039.0,0.01965813,0.79193643,-0.27900932,5.4833981,0.0158849112965743,4.867888710917973
BRA,2011,All genders,25-34,16861284.0,0.02838894,0.6589120799999999,-0.41180647,6.835016400000001,0.000453087494236,7.647269427413153,13290276.0,-0.03104566,0.7912067699999999,-0.3553447399999999,5.5803529,-0.0227999977926366,5.066883844239132
BRA,2012,All genders,25-34,16842708.0,0.02398266,0.6599915700000001,-0.45774934,6.7973084,-0.0248709136810224,7.78129928113937,13102399.0,-0.05153814,0.78212979,-0.40900046,5.671007099999999,-0.0453678683455148,5.198075714249639
BRA,2013,All genders,25-34,17388864.0,0.01600014,0.6577339299999999,-0.48075692,6.8575619,-0.0323119126457979,7.951451982812761,13462551.0,-0.06062325,0.7709605400000001,-0.37548441,5.741341,-0.0376170325359776,5.246290355748736
BRA,2014,All genders,25-34,16984320.0,-0.01919194,0.6648672799999999,-0.5854847399999998,6.9763037,-0.0822245227706127,8.417585518224183,,,,,,,
BRA,2015,All genders,25-34,15710247.0,-0.03476304,0.64731536,-0.66443439,7.465461400000001,-0.1372335471675121,9.725418230506721,,,,,,,
BRA,2016,All genders,25-34,14575183.0,-0.00373709,0.6402962600000001,-0.6012583499999999,7.6890914,-0.0798195212564315,10.6945846096875,,,,,,,
BRA,2017,All genders,25-34,14447476.0,0.02124838,0.62810274,-0.46704541,7.697536700000001,-0.0070847336075476,10.316464449142,,,,,,,
BRA,2018,All genders,25-34,,,,,,,,,,,,,,
BRA,1985,Female,25-34,2147983.0,0.15061406,0.5877516,-0.47777808,9.766167800000002,0.1262601135030516,7.196544011112587,1704555.0,0.23418849,0.8473179200000001,-0.7715428,7.5451146,-0.0138118984410441,4.428093569371713
BRA,1986,Female,25-34,2347178.0,0.0758511,0.7109468299999999,-0.89645677,8.8627073,-0.0711773636145273,7.436577982813801,1816602.0,0.12402981,0.84511878,-0.53678015,6.0914267,-0.0404095311758714,4.434702960568679
BRA,1987,Female,25-34,2451893.0,-0.01400707,0.79417388,-1.10467782,9.9988913,-0.1553477503022408,8.682851199748828,1855164.0,0.03714974,0.9194082,-0.8510298299999999,7.550169799999999,-0.0762316552733744,5.111896988193919
BRA,1988,Female,25-34,2586929.0,-0.01756686,0.83261798,-1.2533088,9.3962492,-0.2581824285376508,9.520307905253762,1985679.0,0.04601517,0.95556693,-0.8569752100000001,7.924461899999999,-0.0734950609747278,5.755367825673301
BRA,1989,Female,25-34,2695686.0,-0.03711294,0.8096649100000001,-1.2256697,10.5473228,-0.1999798088439517,7.953837053364767,2026394.0,0.0240258,0.94768756,-0.37481286,7.607813100000001,-0.0202118143972564,5.510233310900553
BRA,1990,Female,25-34,2674748.0,-0.04256641,0.74798193,-0.75275761,8.885622000000001,-0.1860710685397295,7.325426830810071,2140474.0,0.0793204,0.8620326200000001,-0.00028281,6.5983998,-0.0329903845888504,4.860838221658165
BRA,1991,Female,25-34,2599429.0,-0.07988065,0.8364256800000002,-1.4285901,8.864773000000001,-0.3063558678289928,7.932647542697496,2086061.0,0.08060641,0.8353749699999999,-0.09891135,6.146979499999999,-0.0132245988713238,4.928505740490829
